home_team_av_points,away_team_av_points,home_team_av_points_conceded,away_team_av_points_conceded,home_current_pos,away_current_pos,home_last_yr_pos,away_last_yr_pos,home_prev_game_perf,away_prev_game_perf,home_team_form,away_team_form,home_team_home_form,away_team_away_form,home_team_rest_time,away_team_rest_time,h2h_form,match_importance,home_win_percentage,away_win_percentage,result,Home_AZS Czestochowa,Home_Bedzin,Home_Belchatow,Home_Bielsko-Biala,Home_Bydgoszcz,Home_Cuprum,Home_Czarni Radom,Home_GKS Katowice,Home_Gdansk,Home_Jastrzebski,Home_Kedzierzyn-Kozle,Home_Kielce,Home_Olsztyn,Home_Rzeszow,Home_Slepsk Suwalki,Home_Szczecin,Home_Verva Warszawa,Home_Wielun,Home_Zawiercie,Away_AZS Czestochowa,Away_Bedzin,Away_Belchatow,Away_Bielsko-Biala,Away_Bydgoszcz,Away_Cuprum,Away_Czarni Radom,Away_GKS Katowice,Away_Gdansk,Away_Jastrzebski,Away_Kedzierzyn-Kozle,Away_Kielce,Away_Olsztyn,Away_Rzeszow,Away_Slepsk Suwalki,Away_Szczecin,Away_Verva Warszawa,Away_Wielun,Away_Zawiercie
21.0,19.84,20.45,20.08,3,11,1,11,1,0,0.4,-0.2,0.0,0.0,7,7,0.0,0,100.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.05,20.08,20.85,19.84,13,4,12,3,0,1,-0.4,0.2,-0.4,0.2,7,7,0.0,0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.0,20.45,20.36,21.0,9,12,5,13,0,0,-0.2,-0.4,0.0,0.0,7,7,0.0,0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.6,20.9,20.4,20.3,7,9,4,10,1,1,0.2,0.4,0.0,0.0,7,5,0.0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.16,21.0,20.328,20.56,6,9,5,10,1,0,0.04,0.12,0.2,-0.2,3,2,0.0,0,50.0,50.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.62133333,20.936,21.2,19.15466667,8,7,9,8,0,1,-0.44,0.44,0.2,0.6,5,4,0.0,0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.68,21.8,19.77333333,20.09333333,3,2,2,1,1,1,0.92,0.92,0.6,0.4,4,4,0.0,0,100.0,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.488000000000003,20.05333333,20.26933333,21.48,2,14,7,14,1,0,0.76,-0.76,0.6,-0.6,5,4,0.0,0,100.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.10666667,19.79,21.72,21.58,10,13,6,12,0,0,-0.92,-0.72,-0.6,0.0,4,4,0.0,0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.8,19.60533333,20.6,21.064,7,11,4,11,1,0,0.36,-0.76,0.2,-0.6,3,4,0.0,0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.4,20.964000000000002,20.96,19.622,12,4,13,3,0,1,-0.52,0.56,-0.4,0.56,4,4,0.0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19.72426667,20.13533333,21.1312,21.676,11,10,11,6,1,1,-0.408,-0.336,-0.2,-0.4,2,2,0.0,0,33.33333333,33.33333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.744,21.5212,20.36866667,19.7976,4,3,2,3,0,1,0.336,0.848,0.08,0.848,3,3,0.0,0,66.66666667,100.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.132,22.1904,22.114,19.21546667,13,1,12,7,0,1,-0.976,1.208,-0.72,0.2,3,3,0.0,0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20.42,21.4488,21.518,19.37373333,12,6,13,8,0,1,-0.816,0.752,-0.72,0.88,3,3,0.0,0,0.0,66.66666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.99,20.92,20.47466667,20.52,2,7,1,4,1,0,1.136,0.08800000000000001,0.6,0.2,3,3,0.0,0,100.0,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.04266667,21.26133333,22.184,20.32906667,14,7,14,5,0,1,-1.208,0.632,-0.2,-0.2,3,4,0.0,0,0.0,66.66666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20.86666667,20.54706667,21.58133333,21.66,10,9,10,9,0,0,-0.504,-0.752,0.4,-0.6,5,4,0.0,0,33.33333333,33.33333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.95906667,19.63893333,20.76325333,22.6912,5,13,5,12,1,0,0.9056,-1.3808,0.76,-0.4,6,6,0.0,0,75.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19.73413333,20.83765333,22.6972,21.648000000000003,14,10,14,9,0,0,-1.3664,-0.8016,-0.56,-0.68,6,5,0.0,0,0.0,25.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.42570667,21.01333333,19.43232,21.66506667,6,8,8,10,1,1,1.2016,-0.2032,-0.2,-0.76,7,6,0.0,0,75.0,50.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.3952,20.26933333,20.02826667,22.48106667,5,13,2,13,1,0,0.8688,-1.2528,0.664,-0.2,7,7,0.0,0,75.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.75232,19.92941333,18.90570667,21.70496,1,11,7,11,1,0,1.5664,-0.7264,1.08,-0.28,7,7,0.0,0,100.0,25.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.90826667,21.671999999999997,21.4908,20.33973333,9,5,6,1,1,0,0.1312,0.7088,-0.08,0.72,7,7,0.0,0,50.0,75.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.695999999999998,20.95029333,20.496,20.838079999999998,7,6,4,3,1,0,0.2704,0.0784,-0.04,0.0784,7,7,0.0,0,75.0,75.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.44448,20.93678933,23.552960000000002,22.38506667,14,10,12,9,0,0,-1.7046400000000002,-1.24128,-1.176,-1.1440000000000001,5,5,0.0,0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.41019733,22.96725333,22.49730133,21.343936,11,5,11,5,0,1,-1.1811200000000002,1.3244799999999999,-0.56,0.24,4,5,0.0,0,20.0,80.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.91616,20.5568,19.289279999999998,20.5968,3,7,2,4,1,0,1.29504,0.016319999999999998,1.1312,0.36,4,3,0.0,0,80.0,60.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.48213333,20.67733333,22.98485333,22.33205333,13,9,13,10,0,0,-1.6022399999999999,-0.76256,-1.176,-1.208,4,4,0.0,0,0.0,40.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.96023467,21.47661333,20.670464000000003,22.29264,4,10,3,6,1,0,0.26272,-0.29504,0.0,0.08,3,3,0.0,0,80.0,40.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.85397333,22.94056533,22.42442667,19.41252267,12,6,14,8,1,1,-0.49312,1.56128,0.152,1.304,5,4,0.0,0,20.0,80.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22.4376,23.33518933,21.02178667,18.591232,5,1,1,7,1,1,0.96704,1.85312,0.28,0.76,4,5,0.0,0,80.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20.38129067,23.182928,22.834112,19.481424,10,2,6,2,0,1,-0.836032,1.436032,-0.46399999999999997,0.4,2,2,0.0,0,33.33333333,83.33333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.61815147,21.76818773,19.572985600000003,19.7363712,1,3,7,3,1,1,1.882496,0.810176,1.464,0.26272,2,3,0.0,0,100.0,83.33333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21.54186667,20.48317867,22.06564267,22.93954133,8,12,10,14,1,0,-0.010048,-0.9944959999999999,0.52,-1.08,3,3,0.0,0,50.0,16.66666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.65008,23.02380267,21.76742933,21.7251488,5,6,1,5,0,0,0.373632,0.6595840000000001,-0.17600000000000002,-0.20800000000000002,4,5,0.0,0,66.66666667,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23.35245227,20.435584,19.33001813,23.122367999999998,5,14,8,12,1,0,1.8490240000000002,-1.563712,0.44,-0.92,5,5,0.0,0,83.33333333,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.02943147,20.17815787,21.98805333,22.64784107,9,11,9,11,1,1,-0.793024,-0.544896,-0.24,-0.8240000000000001,5,5,0.0,0,33.33333333,33.33333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.49544,19.78570667,21.32744,23.38788267,8,13,4,13,0,0,-0.386944,-1.881792,-0.23199999999999998,-0.76,7,7,0.0,0,50.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.22856533,19.78654293,23.71030613,23.35163307,13,12,13,14,0,0,-2.1054336,-1.3955968,-1.5408,-1.464,1,6,0.0,0,0.0,14.28571429,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.20919296,23.43196181,23.11827285,19.31401451,11,4,11,8,0,1,-1.0359167999999999,1.8792191999999999,-0.048,1.6432,5,5,0.0,0,28.57142857,85.71428571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.1984672,22.23349333,23.2478944,21.05251413,14,8,12,10,0,1,-1.6509696,0.5919616,-1.1408,-0.3664,5,7,0.0,0,0.0,57.14285714,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.280064000000003,21.82354517,21.73394347,21.65710933,6,9,1,9,0,1,0.09890560000000001,-0.0344192,-0.3408,-0.7152,5,5,0.0,0,57.14285714,42.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.396352,20.90503253,21.461952,23.4672896,7,10,4,6,1,0,0.2904448,-1.2688256000000002,0.4144,-0.536,2,7,0.0,0,57.14285714,28.57142857,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.7463424,22.97452117,20.1851392,19.77838848,3,2,2,7,1,0,1.7488256000000002,1.3059968000000002,1.3049600000000001,1.008,7,7,0.0,0,85.71428571,85.71428571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21.53455019,22.73904213,19.86909696,21.54011904,4,5,3,5,1,1,0.8481408000000001,0.7276672,0.6,0.0336,7,6,0.0,0,85.71428571,71.42857143,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23.10556945,22.1840512,19.81121161,21.70715477,3,7,8,1,1,0,1.70337536,-0.12087552,0.752,0.976,4,4,0.0,0,87.5,50.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.08679467,20.52735437,21.74201131,22.85461828,9,11,10,11,0,0,0.07356928,-1.02873344,1.016,-1.2592,4,4,0.0,0,50.0,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.71123371,22.87707392,21.99209523,20.34811136,5,4,5,2,0,0,0.38213376,1.19906048,1.208,0.92,3,3,0.0,0,62.5,75.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.12402603,21.08285227,23.97383168,23.11824491,10,12,6,13,0,1,-1.61506048,-1.28434688,-0.9712,-1.208,4,5,0.0,0,25.0,12.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.57961694,22.3170816,19.70271078,21.5695616,2,6,7,4,1,1,1.24479744,0.83235584,0.9712,-0.11199999999999999,3,4,0.0,0,87.5,62.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.77883614,21.98764015,21.68568747,20.41527757,9,4,9,3,1,1,0.17246464,0.87851264,0.408,0.41017600000000004,4,3,0.0,0,50.0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19.97923435,21.05877376,23.58130645,22.89831552,14,13,14,12,0,1,-1.51647744,-0.92077568,-0.4784,-1.136,5,4,0.0,0,12.5,12.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.62188349,20.18338748,23.55036129,23.46504516,11,14,11,14,0,0,-1.422986752,-1.613181952,-0.2384,-1.5712,2,2,0.0,0,22.22222222,11.11111111,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.19961515,21.44701901,23.89459593,22.51865242,13,12,13,12,0,1,-1.627477504,-0.33662054399999997,-0.8326399999999999,-0.5088,3,3,0.0,0,11.11111111,22.22222222,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.22165914,21.70306891,20.27848909,21.86854997,4,9,2,9,1,0,1.159248384,-0.062028288,0.843968,-0.37216,3,3,0.0,0,77.77777778,44.44444444,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.14724096,22.9361024,21.68572382,21.59360905,8,7,1,10,0,1,-0.296700416,0.658855424,-0.47263999999999995,-0.69312,3,3,0.0,0,44.44444444,55.55555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.92033195,22.16898697,22.25564928,21.51367619,7,6,4,5,0,0,0.065884672,0.105707008,0.9315200000000001,-0.17312,3,3,0.0,0,55.55555556,55.55555556,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.11011212,22.80445556,20.61222205,20.24896928,3,4,3,8,1,1,0.902810112,1.562700288,0.68,1.5145600000000001,4,4,0.0,0,88.88888889,88.88888889,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22.29922082,23.06369355,23.51239868,19.82883529,10,2,6,7,1,1,-0.692048384,1.595837952,-0.17695999999999998,1.0064,4,4,0.0,0,33.33333333,88.88888889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21.23761521,20.8575068,22.33492193,22.80028903,13,11,12,11,0,1,-0.469296435,-0.938389402,-0.51264,-1.6073600000000001,6,7,0.0,0,20.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.01518957,21.83937666,21.89094095,23.80991894,7,10,5,6,0,0,-0.11543439400000001,-1.153638707,0.7664,-1.0288,7,6,0.0,0,50.0,30.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.45095484,21.27969212,19.86306824,23.19567674,1,13,7,13,1,1,1.8766703619999998,-1.101982003,1.37696,-1.5664,6,7,0.0,0,90.0,20.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.49356445,22.91066064,21.09917543,20.62279127,4,3,8,2,0,1,0.85016023,1.527398707,0.8016,0.9359999999999999,7,7,0.0,0,80.0,80.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.90888192,22.5880897,21.43488724,20.73977764,8,3,10,3,0,1,0.327084339,1.12224809,1.4128,0.5281408000000001,7,7,0.0,0,50.0,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.10670998,21.87779277,23.13203613,20.90857905,14,8,14,1,0,1,-1.4905455619999999,-0.037360332999999996,-0.78272,0.5808,7,7,0.0,0,10.0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.76245513,22.21626556,22.62817331,22.08451942,9,7,9,4,0,1,-0.64962263,0.252707738,0.1264,-0.6896,7,7,0.0,0,40.0,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22.50223421,21.74009217,19.86019658,21.81793755,5,12,1,12,1,1,0.570111734,0.024562852000000003,-0.178112,-0.6070399999999999,7,7,0.0,0,54.54545455,27.27272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.83967911,22.54485156,22.66761554,21.82934034,7,4,4,8,0,0,-0.39783381,0.280128184,0.945216,0.8116479999999999,7,7,0.0,0,54.54545455,72.72727273,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.47150133,22.4099641,24.04793515,22.16920532,10,9,6,9,0,1,-1.522910966,0.080301896,-0.741568,-0.8977280000000001,7,7,0.0,0,27.27272727,45.45454545,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.76076387,22.61215166,19.55712125,21.51275276,1,7,7,5,1,1,2.1013362890000002,0.507652485,1.701568,-0.338496,7,7,0.0,0,90.90909091,54.54545455,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19.21870132,21.95047176,23.505628899999998,20.67182211,14,3,14,3,0,0,-1.792436449,0.697798472,-1.226176,0.22251264,7,7,0.0,0,9.090909091,81.81818182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.27852851,21.60710554,21.04823302,21.02790979,3,8,2,10,1,1,1.621918966,0.461667471,1.2751743999999998,-0.754496,7,7,0.0,0,81.81818182,54.54545455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.84162772,22.42720106,23.80450312,23.63834812,14,10,14,6,0,1,-2.033949159,-0.818328773,-1.5809408,-1.4230399999999999,2,2,0.0,0,8.333333332999999,33.33333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.90178737,22.56037741,20.08815726,20.00412436,5,2,1,3,1,1,0.856089387,1.158238777,0.2575104,0.778010112,3,3,0.0,0,58.33333333,83.33333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22.23568443,24.0086111,21.62232783,19.17903034,7,1,10,7,1,1,0.7693339770000001,2.281069031,1.3302399999999999,1.4051200000000001,2,3,0.0,0,58.33333333,91.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20.63600544,23.42282281,22.99023123,21.78858641,11,3,11,2,0,0,-1.1507115209999998,0.897535173,0.00928,1.1488,7,2,0.0,0,27.27272727,75.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.69042036,22.32797128,23.55654139,22.98536425,13,9,13,9,0,0,-1.481585603,-0.335758483,-0.46611199999999997,-1.1181823999999998,7,3,0.0,0,18.18181818,41.66666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.43588125,21.62305466,22.46347227,22.21020221,5,8,8,5,0,0,-0.375897453,-0.193878012,0.24128000000000002,-0.8707968,4,4,0.0,0,66.66666667,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21.59207373,22.47174329,22.35435004,22.53409243,13,7,12,4,0,1,-0.380349719,0.281732952,-0.010112000000000001,-1.15168,4,4,0.0,0,25.0,58.33333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.55233629,20.80880435,22.44523311,23.24218498,12,11,13,11,1,0,-0.585268482,-1.320569217,0.2271104,-1.685888,4,4,0.0,0,25.0,25.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.17739463,19.67330218,21.89394061,24.1936025,6,14,4,14,1,0,0.825386362,-2.027159328,1.3561728000000002,-1.45696,5,7,0.2,0,61.53846154,7.692307692000001,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.61844373,21.46237703,22.00816177,23.3882914,7,9,5,9,1,0,0.04489759,-0.868606787,1.21312,-1.49454592,5,6,-0.2,0,53.84615385,38.46153846,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24.20688888,22.188705,18.8765576,22.29077782,1,7,7,8,1,0,2.424855225,-0.5007179620000001,1.9612543999999998,0.049318400000000005,7,6,0.2,0,92.30769231,61.53846154,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23.58825825,21.14032565,21.73086913,23.08348003,2,13,2,12,1,0,1.118028138,-0.904279775,0.62013952,-0.885632,7,6,0.4,0,76.92307692,23.07692308,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
