away_current_pos,away_last_yr_pos,away_prev_game_perf,away_team_av_points,away_team_av_points_conceded,away_team_away_form,away_team_form,away_team_rest_time,away_win_percentage,h2h_form,home_current_pos,home_last_yr_pos,home_prev_game_perf,home_team_av_points,home_team_av_points_conceded,home_team_form,home_team_home_form,home_team_rest_time,home_win_percentage,match_importance,result,Home_America Volei,Home_Bento Volei,Home_Blumenau,Home_Brasil Volei Clube,Home_Canoas,Home_Cimed,Home_Corinthians/Guarulhos,Home_Fatima UCS,Home_Funvic,Home_JF Volei,Home_Londrina,Home_Maringa,Home_Medley,Home_Minas,Home_Pinheiros,Home_Ponta Grossa,Home_RJX,Home_SESC-RJ,Home_Sada Cruzeiro,Home_Santo Andre,Home_Sao Bernardo,Home_Sao Jose dos Campos,Home_Sao Judas,Home_Sesi,Home_Super Imperatriz,Home_UM Itapetininga,Home_Ulbra Sao Caetano,Home_Volei Futuro,Home_Volei Renata,Home_Volei Ribeirao,Home_Voleisul/Paqueta,Home_Volta Redonda,Away_America Volei,Away_Bento Volei,Away_Blumenau,Away_Brasil Volei Clube,Away_Canoas,Away_Cimed,Away_Corinthians/Guarulhos,Away_Fatima UCS,Away_Funvic,Away_JF Volei,Away_Londrina,Away_Maringa,Away_Medley,Away_Minas,Away_Pinheiros,Away_Ponta Grossa,Away_RJX,Away_SESC-RJ,Away_Sada Cruzeiro,Away_Santo Andre,Away_Sao Bernardo,Away_Sao Jose dos Campos,Away_Sao Judas,Away_Sesi,Away_Super Imperatriz,Away_UM Itapetininga,Away_Ulbra Sao Caetano,Away_Volei Futuro,Away_Volei Renata,Away_Volei Ribeirao,Away_Voleisul/Paqueta,Away_Volta Redonda
3,8,1,22.6799662825,21.6817674388,0.44842969130000004,0.7769715323999999,5,77.7777777778,0.7088,7,7,1,21.661201640199998,22.8572328208,-0.1327823447,-0.7339332731,5,44.4444444444,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1,23.4047980128,21.5775988316,0.7133340026999999,0.9392971573000001,5,66.6666666667,-0.08,8,10,0,21.2306833296,23.073422054499996,-0.8256294148000001,-0.1868624618,5,44.4444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,5,1,22.983279361100003,21.0725297766,0.17260496170000003,0.3757898986,6,62.5,0.0,9,6,0,21.1935377067,21.9731160747,-0.5162869760000001,0.044160000000000005,3,33.3333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,1,22.8831691052,21.4432754419,0.6330921790999999,0.6995250201000001,4,55.5555555556,0.408,11,6,0,21.3508960006,23.3193650838,-0.9810700909000001,0.5175462225999999,6,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,11,0,22.116052239800002,23.284934485500003,-0.7735948337999999,-1.0953177147,7,33.3333333333,0.28,12,9,0,20.1560116914,24.2319299349,-1.8414788466999998,-0.9568609006000001,7,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2,1,22.9970059402,21.131293674400002,-0.15717948810000001,1.1268372905,7,77.7777777778,0.8592,1,1,0,23.3761506149,21.086983541600002,1.110802476,2.1308416357,7,77.7777777778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,0,22.466623488899998,21.0180238212,-0.061916030700000006,0.1006319189,4,55.5555555556,-0.1616,3,3,1,23.443838410300003,21.782079065300003,0.9514377258,0.9521286978,4,70.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,9,0,20.4448093531,24.065543948000002,-1.6813213177000002,-1.6731830774,2,0.0,1.751168,1,1,1,23.3009204919,21.0695868333,1.2886419808,2.1046733086000002,2,80.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8,0,22.293973026,22.1954139511,-0.041256247,0.2215772259,5,70.0,0.22819942399999998,5,4,1,22.9065352842,21.114620353499998,0.7596200161,0.0466946233,4,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,1,22.1789613121,22.4357862566,0.0787463413,0.2937741243,5,50.0,-0.336,11,6,0,21.0407168005,23.255492067,-0.9848560727,0.21403697800000002,4,22.2222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,11,1,22.3728417919,22.9479475884,-0.4188758671,-0.6762541717,3,40.0,0.68,3,2,0,22.5976047522,21.5050349395,0.5014698324,1.4120451533,3,70.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,6,1,21.1148301653,21.658492859699997,-0.9232,-0.21302958079999998,6,40.0,0.0,10,10,0,21.504546663699998,23.1787376436,-0.8605035318,-0.3494899694,6,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,0,21.1636373309,22.902990114899996,-0.797359312,-0.8884028254999999,7,36.3636363636,-0.664,12,9,0,20.8225141491,24.2524351584,-1.9385464619,-0.9654887205,7,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,4,1,22.5652282273,21.1316962828,0.7064737433,0.8076960129,7,63.636363636400006,0.152,9,11,0,22.098273433499998,23.358358070700003,-1.1410033374,-1.2611603874,7,36.3636363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,1,21.2518641323,21.2867942878,-0.53856,0.0295763354,7,45.4545454545,-0.6,1,1,1,23.6407363936,21.3223361333,1.6309135846,2.2837386468000003,7,81.8181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,0,22.076502383,22.948629005300003,-0.5370029270000001,-0.36498070060000004,7,45.4545454545,1.984216576,3,3,1,23.0350707282,21.6256632522,0.9611501806999999,0.9617029582,7,72.72727272729999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8,0,22.0751784208,21.996331160900002,-0.2330049976,-0.0227382193,7,63.636363636400006,0.5488,3,2,1,23.0780838017,21.4040279516,1.0011758659,1.7296361227000001,7,72.72727272729999,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,0,20.9348246391,22.0294354302,-1.030848,-0.5763389317000001,7,41.6666666667,-0.2,12,9,1,21.0580113193,23.761948126700002,-1.3508371694999999,-0.5723909764,7,8.3333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,0,21.9812019064,22.8789032042,-0.6296023416,-0.49198456049999995,7,41.6666666667,0.681792,7,5,0,22.173298791100002,21.094419057,-0.1194944649,0.1592105723,7,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,0,21.2909098648,22.7223920919,-0.8378874496,-0.9107222604,7,33.3333333333,1.264,1,1,1,23.9125891148,20.99120224,1.9047308677,2.4269909175,7,83.3333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,6,1,21.8325734404,22.937726986999998,-1.8143581530000001,-0.1878848582,7,30.0,1.60425472,3,3,1,22.948056582600003,21.6205306018,0.9689201445000001,0.9693623666,7,75.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,23.595800374699998,21.4565556946,-0.5257435905,1.4009406928,7,75.0,-0.333888,5,4,0,22.1721825819,21.1853570263,0.44615681030000004,0.2373556986,7,58.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8,0,21.99347607,22.730398261999998,-0.7864039981000001,-0.6181905754,7,58.3333333333,-0.264,9,11,1,21.9586187468,22.806686456599998,-0.7128026699,-0.8089283099,7,41.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,9,0,20.9464090555,23.759558501399997,-1.9450570541,-1.4806697356,7,7.6923076923,0.2384,11,6,0,22.1660587523,23.4001815896,-0.5503078865,0.7712295824,7,27.2727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,11,0,21.8868949974,22.7653491653,-0.9351006936,-0.7702421359,7,38.4615384615,1.104,10,10,0,21.0827278918,23.0779136735,-1.1285778083,-0.4795919756,7,30.7692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,24.0300712919,20.842961792,0.9236130915999999,1.9237846941999999,7,84.6153846154,-1.61216,7,7,1,21.704961525100003,22.5831225634,-0.1935876484,-0.18714661850000003,7,46.1538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,23.943306966399998,21.498577889,0.17940512760000002,1.7207525542,7,76.9230769231,-0.6,6,6,1,21.497859711300002,21.7235483442,-0.0610711454,0.235328,7,46.1538461538,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,1,23.408445266100003,21.9964244814,0.7706672022,1.1751361156,7,76.9230769231,-0.43385395200000004,4,8,1,22.114780856,22.504318609600002,-0.2945524603,0.3912070639,7,61.5384615385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,5,0,22.0186390329,20.9955352456,-0.2495328245,-0.2955955719,7,45.4545454545,0.451712,5,4,0,22.071079398800002,22.014952287699998,-0.2430745518,-0.4101154411,7,53.8461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,23.6740570335,20.824369433599998,1.1388904733,1.9390277553,1,85.7142857143,-2.1404544,11,6,0,22.0928470019,22.9601452717,-0.6402463092,0.4169836659,1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,1,23.626756212800004,21.3971395851,1.0165337617,1.3401088925,1,78.5714285714,0.4341433282,5,4,0,21.923530185700002,22.611961830100004,-0.7944596414,-0.9280923529,1,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,9,1,20.9971272444,23.3676468011,-1.3560456433,-0.9845357884999999,2,14.2857142857,0.5997824,8,7,0,21.5139692201,22.5164980507,-0.5548701187,-0.5497172948,2,42.8571428571,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,1,22.614911226300002,21.063094863099998,0.4003737404,0.3635235425,2,50.0,0.07488,4,8,0,21.4918246848,22.9034548877,-0.6356419683,-0.0870343489,2,57.1428571429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,23.194645573200003,21.3188623112,0.3435241021,1.5766020434,2,78.5714285714,-0.816,10,10,1,21.4261823134,22.902330938800002,-0.7028622466,-0.18367358039999998,2,35.7142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,11,0,21.9495159979,22.772279332199997,-0.9480805549,-0.8161937087000001,2,35.7142857143,-0.4,8,6,0,21.3182877691,21.418838675299998,-0.24885691629999998,-0.0117376,2,42.8571428571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,9,0,20.1977017955,23.6941174409,-1.6848365146000002,-1.3876286308,5,13.333333333299999,1.4745344,5,4,1,21.938824148600002,22.4095694641,-0.43556771310000003,-0.5424738822999999,6,53.3333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,0,21.3879635486,22.1350709403,-0.42467840000000007,-0.799085533,5,40.0,-0.6,11,6,0,22.2076109348,23.634782884,-1.1121970474,-0.26641306719999996,6,23.0769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,11,1,22.5596127984,22.5511567991,-0.1584644439,-0.052954967,5,40.0,0.688,3,3,0,23.221404970300004,21.5177116681,0.872087114,1.1754898933,6,73.3333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,8,0,21.3434597478,23.0227639102,-0.4291231984,-0.9085135745999999,5,53.3333333333,1.5345059840000002,1,1,1,24.2059122935,21.1928288802,2.1512222043,2.3415927340000002,6,86.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,0,21.5409458508,23.5218647511,-1.0703099597,-1.1622897973000001,5,33.3333333333,-0.424,7,7,1,22.2111753761,21.4131984406,0.156103905,0.1602261642,5,46.6666666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,1,23.7557164585,21.455089849,0.8748192817,1.8612816347,5,80.0,-0.81888,7,5,1,22.791928980999998,21.0004758905,0.6908188340000001,-0.0726315422,5,53.8461538462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,24.4045731668,21.964071879200002,1.2998554253,2.0890253078,7,81.25,0.37036288,3,3,1,22.977123976199998,21.774169334499998,0.8976696912000001,1.1403919146,7,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,11,0,22.6076902387,22.4409254393,-0.3267715551,-0.2423639736,7,37.5,1.104,7,5,0,23.0335431848,22.200380712399998,-0.0473449328,-0.6581052337,7,50.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,10,0,21.1660900139,23.8174918008,-1.4562479677000002,-1.5298318379,7,31.25,0.008,11,6,1,22.9660887479,23.641159640500003,-0.2897576379,0.38686954619999997,7,28.5714285714,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,8,1,21.574767798299998,22.9682111281,0.0567014412,-0.3268108597,7,56.25,-1.258176,12,9,0,20.2581614364,23.6552939527,-1.5101029046,-0.8579127811,7,12.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,0,21.8437041722,22.908056752199997,-0.93974272,-1.2392684264,7,37.5,0.6,7,7,1,22.768940300900002,21.0638920858,0.7248831240000001,0.7281809313,7,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,23.9147298348,21.454263104200002,1.5111123786000003,1.3209777634,7,81.25,-1.6907647558,5,4,1,22.251059318899998,22.027655571300002,0.0515458295,-0.0339791058,7,56.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1,23.3268345479,21.960304569899996,0.7202989923,0.36212405369999995,7,53.3333333333,-0.10400000000000001,11,6,1,22.872870998299998,23.1629277124,0.1681938897,0.7094956370000001,6,33.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,22.781699181,21.899335467600004,0.6132270094,0.5181357529999999,7,70.5882352941,-1.409728,12,9,0,20.766529149100002,23.7242351622,-1.4080823237,-0.8863302248999999,6,11.7647058824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,7,0,22.615152240700002,21.984447002,-0.30368187329999996,-0.0200935008,7,47.058823529399994,0.59232,6,4,0,21.934180788400003,22.6887911237,-0.5587633364,-0.6271832847,7,52.941176470600006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,24.198450534499997,21.2967438167,1.8088899028999998,1.6567822106999999,7,82.3529411765,-1.136,9,11,0,22.2861521909,22.852740351399998,-0.5938911789,-0.8471426479,7,35.2941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,1,22.6082966711,22.7264454018,-0.151794176,-0.3914147411,7,41.176470588200004,0.4,3,3,1,22.9753593448,21.4694683741,0.8145086023999999,0.7123135317,6,72.2222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,9,0,20.5632233193,23.7293881297,-1.7478692116999999,-1.526465859,6,11.1111111111,0.31551999999999997,2,2,1,24.003658533499998,21.9712575033,1.8712202462,1.9837088981,7,82.3529411765,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,0,21.1828720112,23.5539934407,-1.5649983741999998,-1.6238654703,7,29.4117647059,1.176,6,5,1,23.728134305,21.7682436559,0.8896992429999999,-0.126484187,6,56.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,6,0,22.498296798600002,23.597008836599997,-1.8514865224000001,-0.46544488829999997,6,31.25,-0.2208,5,8,1,22.0598142386,22.9345689025,-0.061448687800000006,-0.46962747909999997,7,58.8235294118,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,24.358760427600004,20.3707283867,2.0471119223,1.9254257686000003,1,83.3333333333,-1.08736,2,2,1,24.269593493400002,21.1770060027,2.096976197,2.1869671185,1,83.3333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,0,22.5986374389,24.144273736,-2.0811892179,-0.9723559106,2,29.4117647059,-0.1264,6,4,1,22.3473446307,22.501032899000002,-0.0470106691,-0.1017466277,5,55.5555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
