away_current_pos,away_last_yr_pos,away_prev_game_perf,away_team_av_points,away_team_av_points_conceded,away_team_away_form,away_team_form,away_team_rest_time,away_win_percentage,h2h_form,home_current_pos,home_last_yr_pos,home_prev_game_perf,home_team_av_points,home_team_av_points_conceded,home_team_form,home_team_home_form,home_team_rest_time,home_win_percentage,match_importance,result,Date,away_team,home_team,month,year
3,2,0,22.09641958,21.54927771,0.22424623,-0.037967526,4,70,-0.04,4,3,0,22.1940891,21.5665422,0.063741534,0.956047976,7,71.42857143,2,1,22,Kedzierzyn-Kozle,Jastrzebski,4,2014
4,2,0,21.91713566,21.39942217,-0.020603016,-0.230374021,1,67.74193548,0.168,3,3,1,21.91527128,21.49323376,0.250993227,0.96483838,1,72.4137931,2,1,23,Kedzierzyn-Kozle,Jastrzebski,4,2014
2,5,1,23.89630682,20.25206706,1.597727866,1.932609766,1,82.75862069,0.152,1,4,0,22.67122057,20.93864254,0.976388446,0.974883496,1,77.41935484,3,0,23,Belchatow,Rzeszow,4,2014
9,7,0,21.18320832,23.90132014,-1.413642036,-1.645698686,7,32.14285714,-0.304,6,6,1,21.14313226,23.72482936,-1.175381802,-0.867203099,7,42.85714286,1,1,25,Kielce,Czarni Radom,4,2014
3,3,1,22.13221702,21.59458701,0.540875096,0.400794582,3,73.33333333,-0.3344,4,2,0,21.93370853,21.71953774,-0.384299216,0.868683323,3,65.625,2,1,26,Jastrzebski,Kedzierzyn-Kozle,4,2014
5,9,0,20.73788013,21.9736481,-0.496651363,-0.217723395,7,48.27586207,-0.0112,7,6,1,21.26808448,21.86963191,-0.10640485,0.161346259,7,41.37931034,1,1,26,Olsztyn,Verva Warszawa,4,2014
2,4,0,21.87030979,21.8175807,1.542152451,0.181110757,4,75,0.4784,1,5,1,24.18371212,19.93498698,2.146087813,2.014372015,4,83.33333333,3,1,27,Rzeszow,Belchatow,4,2014
3,3,0,22.10577362,21.59566961,0.232700076,0.120635665,1,70.96774194,-0.06752,4,2,1,21.86696682,21.77563019,-0.107439373,0.894946658,1,66.66666667,2,0,27,Jastrzebski,Kedzierzyn-Kozle,4,2014
5,9,0,20.6703041,21.97891848,-0.597321091,-0.374178716,1,46.66666667,0.19104,7,6,1,21.41446758,21.57570553,0.11487612,0.329077007,1,43.33333333,1,0,27,Olsztyn,Verva Warszawa,4,2014
7,6,0,21.48157407,22.01056443,-0.569255911,-0.308099104,3,41.93548387,0.247168,5,9,1,21.28624328,21.93313478,0.100657027,-0.069020433,3,48.38709677,1,1,30,Verva Warszawa,Olsztyn,4,2014
4,4,0,20,20,0,0,-1186,50,0,11,11,0,20,20,0,0,-1186,50,0,0,3,Kedzierzyn-Kozle,AZS Czestochowa,10,2014
3,2,0,20,20,0,0,-1185,50,0,14,14,0,20,20,0,0,-1185,50,0,0,4,Belchatow,Bedzin,10,2014
11,12,0,20,20,0,0,-1185,50,0,5,3,0,20,20,0,0,-1185,50,0,1,4,Bielsko-Biala,Jastrzebski,10,2014
9,7,0,20,20,0,0,-1185,50,0,7,9,0,20,20,0,0,-1185,50,0,0,4,Verva Warszawa,Bydgoszcz,10,2014
10,5,0,20,20,0,0,-1184,50,0,6,10,0,20,20,0,0,-1184,50,0,1,5,Olsztyn,Gdansk,10,2014
9,6,0,20,20,0,0,-1184,50,0,12,8,0,20,20,0,0,-1184,50,0,0,5,Czarni Radom,Kielce,10,2014
7,1,0,20,20,0,0,-1183,50,0,8,5,0,20,20,0,0,-1183,50,0,0,6,Rzeszow,Cuprum,10,2014
5,4,1,21,19.93333333,0.6,0.6,7,100,0,3,10,1,20.5,20.1,0.4,0.4,5,100,0,1,10,Kedzierzyn-Kozle,Gdansk,10,2014
3,2,1,20.9,19.85,0.4,0.4,6,100,0,8,5,0,19.95,20.75,-0.4,-0.4,4,0,0,0,10,Belchatow,Cuprum,10,2014
9,9,0,20.08,20.36,0,-0.2,7,0,0,10,5,0,20.1,20.5,-0.4,0,6,0,0,0,11,Bydgoszcz,Olsztyn,10,2014
11,12,0,19.93333333,21,-0.6,-0.6,7,0,0,3,1,1,20.75,19.95,0.4,0,5,100,0,1,11,Bielsko-Biala,Rzeszow,10,2014
13,11,0,19.93333333,21,0,-0.6,7,0,0,4,3,1,21,19.93333333,0.6,0.6,7,100,0,1,11,AZS Czestochowa,Jastrzebski,10,2014
14,14,0,19.85,20.9,0,-0.4,7,0,0,7,6,1,21,19.93333333,0.6,0,6,100,0,1,11,Bedzin,Czarni Radom,10,2014
12,8,0,19.93333333,21,0,-0.6,6,0,0,8,7,1,20.36,20.08,0.2,0,7,100,0,1,11,Kielce,Verva Warszawa,10,2014
14,14,0,19.94666667,21.72,-0.6,-0.92,4,0,0,1,1,1,21.6,19.76,0.92,0.6,4,100,0,1,15,Bedzin,Rzeszow,10,2014
11,12,0,19.74666667,21.8,-1.08,-1.08,4,0,0,10,5,0,19.8,20.6,-0.52,-0.2,4,0,0,1,15,Bielsko-Biala,Olsztyn,10,2014
7,9,1,20.264,20.008,0.2,0.04,4,50,0,12,8,0,20.26666667,20.84,-0.68,-0.6,4,0,0,0,15,Bydgoszcz,Kielce,10,2014
2,2,1,21.72,19.68,0.92,0.92,5,100,0,4,3,1,21.36,19.74666667,0.68,0.68,4,100,0,0,15,Belchatow,Jastrzebski,10,2014
3,10,1,21.4,19.94666667,0,0.92,5,100,0,6,6,1,21.8,20.01333333,1.08,0.6,4,100,0,0,15,Gdansk,Czarni Radom,10,2014
10,5,0,19.76,21.6,0,-0.92,5,0,0,8,4,0,20.66666667,20.94666667,-0.12,0,5,50,0,0,15,Cuprum,Kedzierzyn-Kozle,10,2014
13,11,0,19.74666667,21.36,-0.2,-0.68,5,0,0,7,7,1,20.328,20.384,0.36,0.2,5,100,0,1,16,AZS Czestochowa,Verva Warszawa,10,2014
5,3,0,21.42133333,20.79733333,0,-0.056,3,66.66666667,0,1,1,1,22.03,20.208,1.136,0.88,3,100,0,1,18,Jastrzebski,Rzeszow,10,2014
7,6,0,21.44,20.45066667,0.6,0.664,3,66.66666667,0,13,11,0,20.264,22.288,-1.144,-0.6,2,0,0,1,18,Czarni Radom,AZS Czestochowa,10,2014
10,5,1,20.28,20.64,-0.4,-0.216,3,33.33333333,0,8,5,1,20.248,21.52,-0.536,-0.92,3,33.33333333,0,1,18,Olsztyn,Cuprum,10,2014
7,9,1,21.2112,20.13973333,0.76,0.632,3,66.66666667,0,14,14,0,20.35733333,22.126,-1.136,-0.4,3,0,0,0,18,Bydgoszcz,Bedzin,10,2014
9,4,0,20.77333333,21.19733333,-0.12,-0.296,4,33.33333333,0,2,2,1,22.376,20.07733333,1.336,0,4,100,0,1,19,Kedzierzyn-Kozle,Belchatow,10,2014
13,8,0,20.34666667,21.672,-0.2,-1.144,4,0,0,3,10,1,21.56,19.95733333,0.936,0.92,4,100,0,1,19,Kielce,Gdansk,10,2014
5,7,1,21.4624,20.77386667,0.2,0.888,3,100,0,12,12,0,19.95733333,21.88,-1.064,0,4,0,0,1,19,Verva Warszawa,Bielsko-Biala,10,2014
2,2,1,22.9008,19.66186667,1.336,1.6688,3,100,0,10,5,0,20.774,21.312,-0.5728,0.04,4,25,0,0,22,Belchatow,Olsztyn,10,2014
12,11,1,21.2112,21.96373333,-0.76,-0.3152,4,25,0,13,8,0,19.61066667,22.3376,-1.5152,-1.08,3,0,0,0,22,AZS Czestochowa,Kielce,10,2014
14,14,0,20.33586667,22.3508,-0.88,-1.3088,4,0,0,6,3,0,21.17706667,20.95786667,-0.2448,-0.056,4,50,0,1,22,Bedzin,Jastrzebski,10,2014
12,12,1,20.64586667,21.944,-1.064,-0.6512,3,25,0,8,6,0,21.28533333,21.36053333,-0.0688,0.28,4,50,0,1,22,Bielsko-Biala,Czarni Radom,10,2014
3,10,1,22.248,19.2992,0.2,1.3488,3,100,0,5,9,1,21.61896,20.16178667,0.9056,-0.2,4,75,0,0,22,Gdansk,Bydgoszcz,10,2014
8,5,1,20.9984,21.766,0.2,-0.0288,4,50,0,7,7,0,21.60992,21.29909333,0.5104,0.76,3,75,0,1,22,Cuprum,Verva Warszawa,10,2014
3,1,1,21.944,20.2064,0.4,1.1088,5,100,0,10,4,0,20.21866667,21.95786667,-0.8368,-0.2,4,25,0,0,23,Rzeszow,Kedzierzyn-Kozle,10,2014
4,7,1,21.887936,21.08927467,-0.04,0.80832,3,80,0,2,2,1,23.32064,18.86282667,1.93504,0.6,3,100,0,1,25,Verva Warszawa,Belchatow,10,2014
11,5,0,19.75253333,22.0496,-0.72,-1.05824,3,20,0,2,1,1,22.7552,20.63178667,1.48704,0.904,2,100,0,1,25,Olsztyn,Rzeszow,10,2014
10,4,0,20.6416,22.76629333,-0.696,-1.26944,2,20,0,5,3,1,21.84165333,20.41629333,0.20416,0.3552,3,60,0,1,25,Kedzierzyn-Kozle,Jastrzebski,10,2014
7,6,1,22.07826667,21.83842667,-0.12,0.34496,3,60,0,8,5,0,20.84872,22.0128,-0.42304,-0.336,3,40,0,1,25,Czarni Radom,Cuprum,10,2014
14,14,0,19.91869333,22.78064,-1.104,-1.44704,3,0,0,3,10,1,22.9984,20.38936,1.47904,1.336,3,100,0,1,25,Bedzin,Gdansk,10,2014
13,8,0,21.1552,23.80341333,-0.76,-1.81216,4,0,0,12,12,0,21.26669333,22.6052,-0.92096,0.2,4,20,0,1,26,Kielce,Bielsko-Biala,10,2014
7,9,0,22.245168,21.32942933,1.008,0.32448,4,60,0,10,11,1,22.90229333,23.03765333,0.34784,0.12,4,40,0,0,26,Bydgoszcz,AZS Czestochowa,10,2014
4,3,1,22.17332267,20.18303467,-0.2,0.563328,4,66.66666667,0,12,5,0,20.00202667,22.90634667,-1.446592,-0.568,4,16.66666667,0,0,29,Jastrzebski,Olsztyn,10,2014
7,5,1,21.478976,22.11024,-0.24,0.061568,4,50,0,13,8,0,21.00416,23.32273067,-1.649728,-1.464,3,0,0,1,29,Cuprum,Kielce,10,2014
9,12,1,21.29335467,22.16416,-1.2512,-0.536768,3,33.33333333,0,5,9,1,22.3961344,21.11354347,0.659584,-0.56,3,66.66666667,0,1,29,Bielsko-Biala,Bydgoszcz,10,2014
3,10,1,23.46538667,20.77815467,0.56,1.783232,4,100,0,10,11,0,22.37183467,23.03012267,-0.121728,-0.304,3,33.33333333,0,0,29,Gdansk,AZS Czestochowa,10,2014
2,1,1,23.47082667,20.70542933,0.92,1.789632,4,100,0,6,7,0,21.3103488,21.9380864,0.046656,1.008,4,66.66666667,0,0,29,Rzeszow,Verva Warszawa,10,2014
14,14,0,20.40162133,23.29117867,-1.4832,-1.757632,4,0,0,11,4,0,20.36328,22.91303467,-1.415552,-0.76,4,16.66666667,0,1,29,Bedzin,Kedzierzyn-Kozle,10,2014
3,2,1,23.72317867,18.89026133,1.6688,2.148032,5,100,0,8,6,0,22.16261333,22.27074133,-0.124032,0.624,5,50,0,0,30,Belchatow,Czarni Radom,10,2014
3,10,1,23.67230933,20.92252373,0.848,1.8265856,7,100,0,10,12,0,20.93468373,22.381328,-0.8294144,0.36,7,28.57142857,0,0,7,Gdansk,Bielsko-Biala,11,2014
4,3,1,22.49865813,20.10642773,0.04,0.6506624,7,71.42857143,0,6,7,0,20.64827904,22.55046912,-0.5626752,0.2064,7,57.14285714,0,0,8,Jastrzebski,Verva Warszawa,11,2014
13,8,1,20.803328,22.89818453,-0.808,-1.1197824,7,14.28571429,0,3,2,1,23.37854293,18.87220907,1.9184256,1.08,7,100,0,1,8,Kielce,Belchatow,11,2014
12,5,0,19.96162133,23.08507733,-1.176,-1.3572736,7,14.28571429,0,9,4,1,21.290624,21.86376107,-0.5324416,-0.008,7,28.57142857,0,1,8,Olsztyn,Kedzierzyn-Kozle,11,2014
5,9,1,22.56690752,20.79083477,1.2064,0.9276672,7,71.42857143,0,7,5,0,21.4231808,21.688192,-0.1507456,0.1312,7,42.85714286,0,0,8,Bydgoszcz,Cuprum,11,2014
11,11,0,22.19746773,23.32409813,-0.008,-0.4973824,7,28.57142857,0,14,14,0,19.8546304,23.63294293,-2.0061056,-0.72,7,0,0,1,8,AZS Czestochowa,Bedzin,11,2014
3,1,1,23.77666133,20.16434347,1.336,2.0317056,7,100,0,9,6,0,21.49009067,22.21659307,-0.2992256,0.2992,7,42.85714286,0,0,9,Rzeszow,Czarni Radom,11,2014
14,14,1,20.33370432,23.25635435,-1.78656,-1.20488448,4,12.5,0,12,5,0,20.31929707,23.81806187,-1.48581888,-0.6544,4,12.5,0,1,12,Bedzin,Olsztyn,11,2014
1,1,1,24.02132907,21.03147477,1.4688,2.02536448,3,100,0,13,8,0,20.7426624,22.96854763,-1.29582592,-0.9712,4,12.5,0,0,12,Rzeszow,Kielce,11,2014
9,6,0,22.09207253,22.77327445,-0.496,-0.63938048,3,37.5,0,4,3,1,22.55892651,20.36514219,0.72052992,0.68416,4,75,0,1,12,Czarni Radom,Jastrzebski,11,2014
7,5,0,21.17854464,21.7505536,-0.392,-0.32059648,4,37.5,0,3,10,1,23.68784747,20.73801899,1.86126848,1.6688,5,100,0,0,12,Cuprum,Gdansk,11,2014
11,12,0,20.74774699,22.6550624,-1.40096,-1.06353152,5,25,0,12,11,0,22.10797419,23.10927851,-0.79790592,-0.6432,4,25,0,1,12,Bielsko-Biala,AZS Czestochowa,11,2014
7,7,0,20.79862323,22.6003753,-0.632,-0.65014016,4,50,0,8,4,1,22.3824992,21.84100885,-0.02595328,0.3936,4,37.5,0,1,12,Verva Warszawa,Kedzierzyn-Kozle,11,2014
2,2,1,23.35283435,19.19776725,1.53504,1.93474048,5,100,0,5,9,1,22.45352602,20.67266782,0.94213376,-0.048,5,75,0,0,13,Belchatow,Bydgoszcz,11,2014
5,9,0,22.42948748,21.80480092,1.16512,0.153707008,2,66.66666667,0,1,1,1,24.06706325,20.67517982,2.020291584,1.3232,3,100,0,1,15,Bydgoszcz,Rzeszow,11,2014
8,7,0,20.78889859,22.98030024,-0.9056,-0.920112128,3,44.44444444,0,11,5,1,20.57543765,23.05444949,-0.988655104,-0.32352,3,22.22222222,0,0,15,Verva Warszawa,Olsztyn,11,2014
9,6,0,22.12365803,23.26861956,-0.7968,-0.911504384,3,33.33333333,0,8,4,1,22.80599936,21.62280708,0.379237376,0.71488,3,44.44444444,0,1,15,Czarni Radom,Kedzierzyn-Kozle,11,2014
13,8,0,20.44412992,23.2248381,-1.0464,-1.436660736,3,11.11111111,0,4,3,1,23.09714121,20.74211375,0.976423936,0.947328,3,77.77777778,0,1,15,Kielce,Jastrzebski,11,2014
10,11,1,22.68637935,22.28742281,-0.4064,-0.038324736,3,33.33333333,0,8,5,1,21.94283571,21.26710955,0.343522816,-0.09504,3,44.44444444,0,1,15,AZS Czestochowa,Cuprum,11,2014
12,12,0,20.39819759,23.12404992,-1.720768,-1.450825216,3,22.22222222,0,14,14,0,20.26696346,22.92508348,-1.163907584,-0.176,3,11.11111111,0,0,15,Bielsko-Biala,Bedzin,11,2014
3,10,0,22.81694464,21.59041519,1.0784,0.889014784,4,88.88888889,0,2,2,1,23.94893414,19.82488047,2.147792384,1.264,3,100,0,1,16,Gdansk,Belchatow,11,2014
4,3,1,23.47771296,20.52702433,0.232,1.381139149,6,80,0,5,9,0,21.94358998,22.44384074,-0.477034394,-0.6384,6,60,0,1,21,Jastrzebski,Bydgoszcz,11,2014
6,5,1,22.40426857,21.06368764,0.2864,0.674818253,6,50,0,10,12,1,21.31855807,22.69923994,-0.560660173,-0.112,6,30,0,0,21,Cuprum,Bielsko-Biala,11,2014
7,4,1,23.24479949,21.16491233,-0.9568,0.903389901,7,50,0,13,8,0,20.28863727,23.57987048,-1.749328589,-1.17696,7,10,0,0,22,Kedzierzyn-Kozle,Kielce,11,2014
14,14,0,20.41357076,23.34006678,-1.629248,-1.531126067,7,10,0,8,7,1,21.78111887,22.68424019,-0.336089702,-0.03488,7,50,0,1,22,Bedzin,Verva Warszawa,11,2014
2,2,1,23.83914732,20.45990438,1.828032,1.918233907,6,100,0,11,11,0,22.19910348,22.67993824,-0.430659789,0.08544,7,30,0,0,22,Belchatow,AZS Czestochowa,11,2014
2,1,1,24.2536506,20.54014385,1.57504,2.216233267,7,100,0,3,10,0,22.85355571,21.95233215,0.511211827,0.73504,7,80,0,1,23,Rzeszow,Gdansk,11,2014
12,5,0,20.76035012,23.59355959,-1.3408,-1.190924083,7,20,0,9,6,0,21.56559309,23.61489565,-1.329203507,-0.16064,7,30,0,1,23,Olsztyn,Czarni Radom,11,2014
11,11,0,21.95928278,23.1439506,-0.72512,-0.944527831,4,27.27272727,0,2,1,0,23.44292048,20.55211508,1.572986614,1.65856,3,90.90909091,0,1,26,AZS Czestochowa,Rzeszow,11,2014
13,8,0,20.38090982,23.86389638,-1.43712,-1.799462871,4,9.090909091,0,12,5,0,20.5082801,23.32484768,-1.352739267,-0.658816,3,18.18181818,0,1,26,Kielce,Olsztyn,11,2014
11,12,0,21.12151312,23.22605862,-0.7766144,-1.048528138,5,27.27272727,0,2,2,1,24.07131785,20.5679235,2.134587126,1.2112,4,100,0,1,26,Bielsko-Biala,Belchatow,11,2014
9,6,1,21.70247447,22.79191652,-1.23744,-0.663362806,3,36.36363636,0,8,7,1,22.07489509,22.34739215,0.131128238,0.372096,4,54.54545455,0,0,26,Czarni Radom,Verva Warszawa,11,2014
5,9,1,22.80487199,23.00507259,0.332096,0.018372485,5,63.63636364,0,7,4,1,23.59583959,21.08192987,1.122711921,1.171904,4,54.54545455,0,1,26,Bydgoszcz,Kedzierzyn-Kozle,11,2014
7,5,1,22.99008152,20.91761678,0.82912,1.139854602,5,54.54545455,0,14,14,0,20.53085661,23.32205343,-1.624900854,-0.7408,4,9.090909091,0,0,26,Cuprum,Bedzin,11,2014
3,10,1,22.40284457,21.60186572,0.66272,0.608969462,4,81.81818182,0,4,3,0,23.83217037,21.67161947,0.704911319,1.3578624,6,72.72727273,0,0,27,Gdansk,Jastrzebski,11,2014
9,6,1,22.76197958,22.63353322,-0.389952,0.069309755,2,41.66666667,0,6,9,0,22.32389759,22.48405807,-0.185302012,-0.11072,2,58.33333333,0,1,28,Czarni Radom,Bydgoszcz,11,2014
8,7,0,22.05991608,23.27791372,-0.32448,-0.49509741,3,50,0,3,10,1,22.16227566,21.52149258,0.687175569,0.788032,2,83.33333333,0,1,29,Verva Warszawa,Gdansk,11,2014
7,4,1,22.95667167,20.94554389,-0.36544,1.098169537,3,58.33333333,0,11,12,0,20.4972105,23.58084689,-1.438822511,-0.6896,3,25,0,0,29,Kedzierzyn-Kozle,Bielsko-Biala,11,2014
2,1,1,23.75433639,20.10835873,1.060032,1.858389291,4,91.66666667,0,1,2,1,24.25705428,20.0543388,2.307669701,1.56896,4,100,0,1,30,Rzeszow,Belchatow,11,2014
4,3,0,23.3057363,21.57729557,-0.2144,0.363929055,3,66.66666667,0,7,5,1,23.69206522,21.78409342,1.311883682,0.323968,4,58.33333333,0,0,30,Jastrzebski,Cuprum,11,2014
10,5,1,21.40662408,22.72654481,-1.47264,-0.482191413,4,25,0,12,11,0,21.23409289,23.51516048,-1.355622265,-0.531648,4,25,0,0,30,Olsztyn,AZS Czestochowa,11,2014
13,8,0,20.37139452,24.09111711,-1.749696,-2.039570297,7,8.333333333,0,14,14,0,21.47468529,23.95764274,-1.699920683,-0.99264,7,8.333333333,0,0,3,Kielce,Bedzin,12,2014
5,9,1,22.85911807,21.52057979,0.0656768,0.45175839,6,61.53846154,0.2,8,7,0,21.64793286,22.90233098,-0.596077928,-0.3023232,5,46.15384615,0,0,4,Bydgoszcz,Verva Warszawa,12,2014
3,10,1,22.00982052,21.21719406,0.730176,0.749740456,7,84.61538462,-0.4,10,5,1,22.12529926,21.84790251,0.214246869,0.0729472,6,30.76923077,0,0,6,Gdansk,Olsztyn,12,2014
12,11,0,20.65394098,23.81212838,-1.180096,-1.684497812,6,23.07692308,0.6,6,4,1,23.36533734,20.68976845,1.478535629,1.1375232,7,61.53846154,0,1,6,AZS Czestochowa,Kedzierzyn-Kozle,12,2014
4,3,1,23.49458904,21.46183646,0.22848,0.691143244,6,69.23076923,-0.6,11,12,0,20.33110173,23.86467751,-1.751058008,-1.15168,7,23.07692308,0,0,6,Jastrzebski,Bielsko-Biala,12,2014
14,14,0,22.11308156,24.49944753,-1.7033984,-1.959936546,3,7.692307692,0.4,1,2,1,24.40564343,19.97680437,2.44613576,1.855168,6,100,0,0,6,Bedzin,Belchatow,12,2014
7,5,0,23.15365217,22.27727474,1.063296,0.649506945,7,53.84615385,0.4,3,1,0,22.93680244,21.08668699,0.886711433,1.926848,7,84.61538462,0,0,7,Cuprum,Rzeszow,12,2014
13,8,1,21.63044895,24.20622702,-0.7997568,-1.031656237,5,15.38461538,0.6,9,6,0,21.74291699,23.10682657,-0.544552196,0.271488,7,38.46153846,0,0,8,Kielce,Czarni Radom,12,2014
4,3,1,23.27567123,21.32946917,0.382784,0.752914595,6,71.42857143,-0.2,13,11,0,20.52315279,24.0497027,-1.947598249,-1.0253184,6,21.42857143,0,0,12,Jastrzebski,AZS Czestochowa,12,2014
8,7,0,21.51834629,23.32186478,-0.459584,-0.876862342,7,42.85714286,-0.2,12,8,1,21.86435916,23.64498162,-0.62532499,-1.341568,4,21.42857143,0,1,12,Verva Warszawa,Kielce,12,2014
10,5,0,21.55023941,22.27832201,-0.578112,-0.228602504,6,28.57142857,0.2,5,9,1,23.28729446,21.41646383,0.761406712,0.511424,7,64.28571429,0,1,12,Olsztyn,Bydgoszcz,12,2014
3,1,0,22.54944195,20.66934959,0.2480256,0.509369146,5,78.57142857,-0.6,12,12,0,20.42488139,23.57174201,-1.600846407,-1.121344,6,21.42857143,0,0,12,Rzeszow,Bielsko-Biala,12,2014
3,10,1,22.40785642,20.82375525,0.9841408,0.999792364,7,85.71428571,-0.6,6,4,1,23.69226987,20.55181476,1.782828503,1.51001856,7,64.28571429,0,0,13,Gdansk,Kedzierzyn-Kozle,12,2014
7,5,1,22.32292174,22.02181979,1.0506368,0.719605556,6,57.14285714,0.6,1,2,0,23.57451474,20.9314435,1.556908608,1.0841344,7,92.85714286,0,1,13,Cuprum,Belchatow,12,2014
9,6,0,21.6743336,23.04546126,-0.9119616,-0.635641757,5,35.71428571,-0.6,14,14,1,22.64046525,23.64955802,-1.167949237,-1.394112,7,14.28571429,0,0,13,Czarni Radom,Bedzin,12,2014
8,6,1,21.57946688,22.51636901,-0.52956928,-0.308513405,6,40,0.2,2,10,1,22.82628514,21.0090042,1.199833892,0.8304256,6,86.66666667,0,1,19,Czarni Radom,Gdansk,12,2014
11,8,1,22.49148733,23.51598529,-0.43980544,-0.100259992,7,26.66666667,0.6,5,9,1,23.62983557,21.33317107,1.20912537,1.0091392,7,66.66666667,0,1,20,Kielce,Bydgoszcz,12,2014
10,5,0,21.44019153,22.82265761,-1.0624896,-0.782882004,7,26.66666667,-0.2,12,12,0,20.73990511,23.75739361,-1.680677125,-1.2970752,7,20,0,1,20,Olsztyn,Bielsko-Biala,12,2014
6,4,0,23.3038159,21.34145181,0.307648,1.026262803,7,60,0.2,7,5,0,21.69833739,21.85745583,0.375684445,-0.1408256,7,53.33333333,0,1,20,Kedzierzyn-Kozle,Cuprum,12,2014
3,1,1,22.93955356,20.93547967,0.59842048,0.807495317,7,80,-0.4,14,14,0,22.1923722,23.15964642,-1.13435939,-1.3152896,7,13.33333333,0,0,20,Rzeszow,Bedzin,12,2014
4,3,1,23.62053698,20.530242,0.9062272,1.202331676,7,73.33333333,0.6,1,2,1,23.09961179,20.5851548,1.445526887,1.06730752,7,93.33333333,0,0,21,Jastrzebski,Belchatow,12,2014
9,7,0,21.81467703,23.65749183,-0.7676672,-1.101489874,7,40,-0.6,13,11,0,19.88518889,24.23976216,-2.1580786,-1.42025472,7,20,0,0,22,Verva Warszawa,AZS Czestochowa,12,2014
11,12,1,21.79192409,23.07258155,-1.22129152,-0.7445417,7,25,-0.2,8,7,1,21.53174162,23.08599346,-0.681191899,-0.64185856,6,43.75,0,1,28,Bielsko-Biala,Verva Warszawa,12,2014
14,14,0,21.55389776,23.52771713,-0.96271872,-1.507487512,7,12.5,0.4,5,9,1,23.90386845,20.46653685,1.567300296,1.40731136,7,68.75,0,1,28,Bedzin,Bydgoszcz,12,2014
3,1,1,23.35164285,20.54838374,1.078736384,1.245996254,7,81.25,-0.2,4,3,1,23.17642959,20.8641936,1.161865341,0.88628992,7,75,0,0,28,Rzeszow,Jastrzebski,12,2014
13,11,0,20.06815112,23.47180973,-1.5440768,-1.92646288,6,18.75,-0.6,9,6,0,20.59690683,23.14642854,-0.846810724,0.0171904,7,37.5,0,1,28,AZS Czestochowa,Czarni Radom,12,2014
6,5,1,22.35866991,21.28596467,0.64050944,0.900547556,7,56.25,-0.4,10,5,0,21.21881989,23.45812609,-1.226305603,-0.34164224,7,25,0,0,29,Cuprum,Olsztyn,12,2014
2,2,0,22.91968943,20.74812384,2.0624256,0.956421509,7,87.5,-0.6,7,4,0,22.44305272,22.07316145,0.221010242,0.808014848,7,56.25,0,1,30,Belchatow,Kedzierzyn-Kozle,12,2014
4,3,0,22.14114367,21.75802155,0.92498176,0.329492273,5,70.58823529,-0.4,14,14,0,20.77645154,23.82217371,-1.805990009,-1.65223168,5,11.76470588,0,0,2,Jastrzebski,Bedzin,1,2015
9,6,1,21.47752547,22.3838095,-1.023655424,-0.077448579,6,41.17647059,-0.4,11,12,0,21.50020594,23.45806524,-1.19563336,-0.43766016,6,23.52941176,0,0,3,Czarni Radom,Bielsko-Biala,1,2015
10,5,0,20.57505591,23.76650087,-1.44999168,-1.581044482,5,23.52941176,0.6,2,2,0,21.86908488,21.59849907,0.165137207,0.653846016,4,82.35294118,0,1,3,Olsztyn,Belchatow,1,2015
5,9,1,24.12309476,19.90656282,0.45254144,1.853840237,6,70.58823529,0.4,3,10,1,23.39436144,20.14053669,1.559867113,1.26434048,7,87.5,0,1,3,Bydgoszcz,Gdansk,1,2015
9,7,1,22.2253933,22.53546143,-0.41413376,0.055046481,6,47.05882353,-0.4,6,5,1,22.88693593,20.62877173,1.320438045,0.48733952,5,58.82352941,0,1,3,Verva Warszawa,Cuprum,1,2015
7,4,1,22.95444217,21.19186249,-0.3538816,0.776808194,5,58.82352941,0.6,3,1,1,23.74798095,20.03870699,1.596797003,1.3414784,7,82.35294118,0,1,4,Kedzierzyn-Kozle,Rzeszow,1,2015
12,8,0,21.39318986,23.81278823,-0.951844352,-0.680207994,7,25,0.6,13,11,0,19.92118756,23.77744778,-2.141170304,-1.336203776,7,17.64705882,0,0,4,Kielce,AZS Czestochowa,1,2015
3,10,1,22.79548915,20.39242935,1.18731264,1.447893691,4,88.23529412,-0.6,10,8,1,22.21455189,23.50023059,-0.144166395,-0.6732544,3,29.41176471,0,0,7,Gdansk,Kielce,1,2015
4,3,1,22.71291494,21.33975057,1.339985408,0.863593818,7,72.22222222,-0.4,7,4,0,21.49688707,21.95348999,0.021446555,1.246411878,5,55.55555556,0,0,9,Jastrzebski,Kedzierzyn-Kozle,1,2015
1,10,1,23.23639132,19.71394348,1.549850112,1.758314952,3,88.88888889,-0.6,14,14,0,20.55449457,24.05773897,-2.044792008,-1.921785344,7,11.11111111,0,0,10,Gdansk,Bedzin,1,2015
2,1,1,23.99838476,19.16429893,1.462989107,1.877437602,6,83.33333333,-0.6,11,5,0,20.39337806,24.07986736,-1.864835586,-0.873313792,7,22.22222222,0,1,10,Rzeszow,Olsztyn,1,2015
12,12,0,20.73349808,23.76645219,-1.577033216,-1.556506688,7,22.22222222,-0.2,11,8,0,21.17164151,23.80018447,-0.715333116,-1.13860352,3,27.77777778,0,0,10,Bielsko-Biala,Kielce,1,2015
